0,17.5,198,97,396,86
0,20,198,97,388,-15
1,0,99,192,-27,227
1,2.5,99,192,97,234
1,5,99,192,241,197
1,15,99,192,241,197
1,17.5,99,192,93,201
1,20,99,192,-35,190
---
0,5,100,100,493,238
1,5,100,100,225,266
2,5,100,100,334,221
!!!
0,0,100,100,765,435
0,2.5,100,100,628,273
0,5,100,100,493,238
0,15,100,100,493,238
0,17.5,100,100,642,122
0,20,100,100,752,23
1,0,100,100,-7,439
1,2.5,100,100,131,273
1,5,100,100,225,266
1,15,100,100,225,266
1,17.5,100,100,193,149
1,20,100,100,46,49
2,0,100,100,324,-7
2,2.5,100,100,341,72
2,5,100,100,334,221
2,15,100,100,334,221
2,17.5,100,100,346,322
2,20,100,100,350,452
---
0,5,99,98,501,238
1,5,103,104,217,270
2,5,98,103,335,227
!!!
0,0,99,98,765,435
0,2.5,99,98,628,273
0,5,99,98,501,238
0,15,99,98,501,238
0,17.5,99,98,642,122
0,20,99,98,752,23
1,0,103,104,-7,439
1,2.5,103,104,131,273
1,5,103,104,217,270
1,15,103,104,217,270
1,17.5,103,104,193,149
1,20,103,104,46,49
2,0,98,103,324,-7
2,2.5,98,103,341,72
2,5,98,103,335,227
2,15,98,103,335,227
2,17.5,98,103,346,322
2,20,98,103,350,452
---
0,5,103,99,500,229
1,5,99,104,217,268
2,5,99,96,329,229
!!!
0,0,103,99,765,435
0,2.5,103,99,628,273
0,5,103,99,500,229
0,15,103,99,500,229
0,17.5,103,99,642,122
0,20,103,99,752,23
1,0,99,104,-7,439
1,2.5,99,104,131,273
1,5,99,104,217,268
1,15,99,104,217,268
1,17.5,99,104,193,149
1,20,99,104,46,49
2,0,99,96,324,-7
2,2.5,99,96,341,72
2,5,99,96,329,229
2,15,99,96,329,229
2,17.5,99,96,346,322
2,20,99,96,350,452
---
0,5,99,100,496,245
1,5,97,100,229,264
2,5,103,103,336,216
!!!
0,0,99,100,765,435
0,2.5,99,100,628,273
0,5,99,100,496,245
0,15,99,100,496,245
0,17.5,99,100,642,122
0,20,99,100,752,23
1,0,97,100,-7,439
1,2.5,97,100,131,273
1,5,97,100,229,264
1,15,97,100,229,264
1,17.5,97,100,193,149
1,20,97,100,46,49
2,0,103,103,324,-7
2,2.5,103,103,341,72
2,5,103,103,336,216
2,15,103,103,336,216
2,17.5,103,103,346,322
2,20,103,103,350,452
---
0,5,103,104,498,235
1,5,98,96,220,269
2,5,98,102,331,231
!!!
0,0,103,104,765,435
0,2.5,103,104,628,273
0,5,103,104,498,235
0,15,103,104,498,235
0,17.5,103,104,642,122
0,20,103,104,752,23
1,0,98,96,-7,439
1,2.5,98,96,131,273
1,5,98,96,220,269
1,15,98,96,220,269
1,17.5,98,96,193,149
1,20,98,96,46,49
2,0,98,102,324,-7
2,2.5,98,102,341,72
2,5,98,102,331,231
2,15,98,102,331,231
2,17.5,98,102,346,322
2,20,98,102,350,452
---
0,5,102,96,502,231
1,5,97,97,224,259
2,5,105,103,336,213
!!!
0,0,102,96,765,435
0,2.5,102,96,628,273
0,5,102,96,502,231
0,15,102,96,502,231
0,17.5,102,96,642,122
0,20,102,96,752,23
1,0,97,97,-7,439
1,2.5,97,97,131,273
1,5,97,97,224,259
1,15,97,97,224,259
1,17.5,97,97,193,149
1,20,97,97,46,49
2,0,105,103,324,-7
2,2.5,105,103,341,72
2,5,105,103,336,213
2,15,105,103,336,213
2,17.5,105,103,346,322
2,20,105,103,350,452
---
0,5,100,100,214,126
1,5,100,100,515,282
2,5,100,100,238,287
3,5,100,100,344,201
4,5,100,100,537,145
!!!
0,0,100,100,0,0
0,2.5,100,100,92,99
0,5,100,100,214,126
0,15,100,100,214,126
0,17.5,100,100,221,50
0,20,100,100,198,-15
1,0,100,100,781,445
1,2.5,100,100,651,323
1,5,100,100,515,282
1,15,100,100,515,282
1,17.5,100,100,514,359
1,20,100,100,521,461
2,0,100,100,-6,444
2,2.5,100,100,100,324
2,5,100,100,238,287
2,15,100,100,238,287
2,17.5,100,100,237,371
2,20,100,100,229,448
3,0,100,100,346,-34
3,2.5,100,100,336,78
3,5,100,100,344,201
3,15,100,100,344,201
3,17.5,100,100,349,349
3,20,100,100,338,460
4,0,100,100,780,11
4,2.5,100,100,661,99
4,5,100,100,537,145
4,15,100,100,537,145
4,17.5,100,100,510,65
4,20,100,100,519,0
---
0,5,98,96,204,128
1,5,99,103,513,290
2,5,99,96,247,283
3,5,95,104,347,195
4,5,100,102,535,152
!!!
0,0,98,96,0,0
0,2.5,98,96,92,99
0,5,98,96,204,128
0,15,98,96,204,128
0,17.5,98,96,221,50
0,20,98,96,198,-15
1,0,99,103,781,445
1,2.5,99,103,651,323
1,5,99,103,513,290
1,15,99,103,513,290
1,17.5,99,103,514,359
1,20,99,103,521,461
2,0,99,96,-6,444
2,2.5,99,96,100,324
2,5,99,96,247,283
2,15,99,96,247,283
2,17.5,99,96,237,371
2,20,99,96,229,448
3,0,95,104,346,-34
3,2.5,95,104,336,78
3,5,95,104,347,195
3,15,95,104,347,195
3,17.5,95,104,349,349
3,20,95,104,338,460
4,0,100,102,780,11
4,2.5,100,102,661,99
4,5,100,102,535,152
4,15,100,102,535,152
4,17.5,100,102,510,65
4,20,100,102,519,0
---
0,5,96,97,208,127
1,5,100,99,516,278
2,5,98,99,241,279
3,5,105,101,354,197
4,5,96,97,538,153
!!!
0,0,96,97,0,0
0,2.5,96,97,92,99
0,5,96,97,208,127
0,15,96,97,208,127
0,17.5,96,97,221,50
0,20,96,97,198,-15
1,0,100,99,781,445
1,2.5,100,99,651,323
1,5,100,99,516,278
1,15,100,99,516,278
1,17.5,100,99,514,359
1,20,100,99,521,461
2,0,98,99,-6,444
2,2.5,98,99,100,324
2,5,98,99,241,279
2,15,98,99,241,279
2,17.5,98,99,237,371
2,20,98,99,229,448
3,0,105,101,346,-34
3,2.5,105,101,336,78
3,5,105,101,354,197
3,15,105,101,354,197
3,17.5,105,101,349,349
3,20,105,101,338,460
4,0,96,97,780,11
4,2.5,96,97,661,99
4,5,96,97,538,153
4,15,96,97,538,153
4,17.5,96,97,510,65
4,20,96,97,519,0
---
0,5,100,99,222,124
1,5,101,105,513,287
2,5,105,98,240,283
3,5,104,103,352,197
4,5,104,101,546,145
!!!
0,0,100,99,0,0
0,2.5,100,99,92,99
0,5,100,99,222,124
0,15,100,99,222,124
0,17.5,100,99,221,50
0,20,100,99,198,-15
1,0,101,105,781,445
1,2.5,101,105,651,323
1,5,101,105,513,287
1,15,101,105,513,287
1,17.5,101,105,514,359
1,20,101,105,521,461
2,0,105,98,-6,444
2,2.5,105,98,100,324
2,5,105,98,240,283
2,15,105,98,240,283
2,17.5,105,98,237,371
2,20,105,98,229,448
3,0,104,103,346,-34
3,2.5,104,103,336,78
3,5,104,103,352,197
3,15,104,103,352,197
3,17.5,104,103,349,349
3,20,104,103,338,460
4,0,104,101,780,11
4,2.5,104,101,661,99
4,5,104,101,546,145
4,15,104,101,546,145
4,17.5,104,101,510,65
4,20,104,101,519,0
---
0,5,102,97,208,133
1,5,104,103,516,284
2,5,103,97,238,297
3,5,101,97,340,196
4,5,101,103,536,151
!!!
0,0,102,97,0,0
0,2.5,102,97,92,99
0,5,102,97,208,133
0,15,102,97,208,133
0,17.5,102,97,221,50
0,20,102,97,198,-15
1,0,104,103,781,445
1,2.5,104,103,651,323
1,5,104,103,516,284
1,15,104,103,516,284
1,17.5,104,103,514,359
1,20,104,103,521,461
2,0,103,97,-6,444
2,2.5,103,97,100,324
2,5,103,97,238,297
2,15,103,97,238,297
2,17.5,103,97,237,371
2,20,103,97,229,448
3,0,101,97,346,-34
3,2.5,101,97,336,78
3,5,101,97,340,196
3,15,101,97,340,196
3,17.5,101,97,349,349
3,20,101,97,338,460
4,0,101,103,780,11
4,2.5,101,103,661,99
4,5,101,103,536,151
4,15,101,103,536,151
4,17.5,101,103,510,65
4,20,101,103,519,0
---
0,5,103,102,223,124
1,5,100,102,513,285
2,5,101,99,235,278
3,5,99,105,342,210
4,5,98,97,538,139
!!!
0,0,103,102,0,0
0,2.5,103,102,92,99
0,5,103,102,223,124
0,15,103,102,223,124
0,17.5,103,102,221,50
0,20,103,102,198,-15
1,0,100,102,781,445
1,2.5,100,102,651,323
1,5,100,102,513,285
1,15,100,102,513,285
1,17.5,100,102,514,359
1,20,100,102,521,461
2,0,101,99,-6,444
2,2.5,101,99,100,324
2,5,101,99,235,278
2,15,101,99,235,278
2,17.5,101,99,237,371
2,20,101,99,229,448
3,0,99,105,346,-34
3,2.5,99,105,336,78
3,5,99,105,342,210
3,15,99,105,342,210
3,17.5,99,105,349,349
3,20,99,105,338,460
4,0,98,97,780,11
4,2.5,98,97,661,99
4,5,98,97,538,139
4,15,98,97,538,139
4,17.5,98,97,510,65
4,20,98,97,519,0
---
0,5,400,100,276,240
1,5,100,100,330,117
2,5,100,100,407,112
3,5,100,100,247,116
!!!
0,0,400,100,240,445
0,2.5,400,100,291,313
0,5,400,100,276,240
0,15,400,100,276,240
0,17.5,400,100,251,313
0,20,400,100,262,438
1,0,100,100,352,2
1,2.5,100,100,308,74
1,5,100,100,330,117
1,15,100,100,330,117
1,17.5,100,100,350,65
1,20,100,100,334,14
2,0,100,100,425,9
2,2.5,100,100,390,65
2,5,100,100,407,112
2,15,100,100,407,112
2,17.5,100,100,418,62
2,20,100,100,408,12
3,0,100,100,231,3
3,2.5,100,100,212,84
3,5,100,100,247,116
3,15,100,100,247,116
3,17.5,100,100,260,74
3,20,100,100,237,7
---
0,5,418,97,284,243
1,5,105,103,333,114
2,5,100,97,402,118
3,5,97,97,244,120
!!!
0,0,418,97,240,445
0,2.5,418,97,291,313
0,5,418,97,284,243
0,15,418,97,284,243
0,17.5,418,97,251,313
0,20,418,97,262,438
1,0,105,103,352,2
1,2.5,105,103,308,74
1,5,105,103,333,114
1,15,105,103,333,114
1,17.5,105,103,350,65
1,20,105,103,334,14
2,0,100,97,425,9
2,2.5,100,97,390,65
2,5,100,97,402,118
2,15,100,97,402,118
2,17.5,100,97,418,62
2,20,100,97,408,12
3,0,97,97,231,3
3,2.5,97,97,212,84
3,5,97,97,244,120
3,15,97,97,244,120
3,17.5,97,97,260,74
3,20,97,97,237,7
---
0,5,416,98,285,249
1,5,100,102,340,127
2,5,100,104,401,117
3,5,98,96,241,126
!!!
0,0,416,98,240,445
0,2.5,416,98,291,313
0,5,416,98,285,249
0,15,416,98,285,249
0,17.5,416,98,251,313
0,20,416,98,262,438
1,0,100,102,352,2
1,2.5,100,102,308,74
1,5,100,102,340,127
1,15,100,102,340,127
1,17.5,100,102,350,65
1,20,100,102,334,14
2,0,100,104,425,9
2,2.5,100,104,390,65
2,5,100,104,401,117
2,15,100,104,401,117
2,17.5,100,104,418,62
2,20,100,104,408,12
3,0,98,96,231,3
3,2.5,98,96,212,84
3,5,98,96,241,126
3,15,98,96,241,126
3,17.5,98,96,260,74
3,20,98,96,237,7
---
0,5,420,99,271,242
1,5,103,103,336,108
2,5,101,105,414,113
3,5,96,97,254,126
!!!
0,0,420,99,240,445
0,2.5,420,99,291,313
0,5,420,99,271,242
0,15,420,99,271,242
0,17.5,420,99,251,313
0,20,420,99,262,438
1,0,103,103,352,2
1,2.5,103,103,308,74
1,5,103,103,336,108
1,15,103,103,336,108
1,17.5,103,103,350,65
1,20,103,103,334,14
2,0,101,105,425,9
2,2.5,101,105,390,65
2,5,101,105,414,113
2,15,101,105,414,113
2,17.5,101,105,418,62
2,20,101,105,408,12
3,0,96,97,231,3
3,2.5,96,97,212,84
3,5,96,97,254,126
3,15,96,97,254,126
3,17.5,96,97,260,74
3,20,96,97,237,7
---
0,5,398,102,282,248
1,5,102,99,339,114
2,5,105,101,402,111
3,5,100,104,248,120
!!!
0,0,398,102,240,445
0,2.5,398,102,291,313
0,5,398,102,282,248
0,15,398,102,282,248
0,17.5,398,102,251,313
0,20,398,102,262,438
1,0,102,99,352,2
1,2.5,102,99,308,74
1,5,102,99,339,114
1,15,102,99,339,114
1,17.5,102,99,350,65
1,20,102,99,334,14
2,0,105,101,425,9
2,2.5,105,101,390,65
2,5,105,101,402,111
2,15,105,101,402,111
2,17.5,105,101,418,62
2,20,105,101,408,12
3,0,100,104,231,3
3,2.5,100,104,212,84
3,5,100,104,248,120
3,15,100,104,248,120
3,17.5,100,104,260,74
3,20,100,104,237,7
---
0,5,405,97,274,238
1,5,96,97,331,119
2,5,104,101,409,112
3,5,102,98,253,120
!!!
0,0,405,97,240,445
0,2.5,405,97,291,313
0,5,405,97,274,238
0,15,405,97,274,238
0,17.5,405,97,251,313
0,20,405,97,262,438
1,0,96,97,352,2
1,2.5,96,97,308,74
1,5,96,97,331,119
1,15,96,97,331,119
1,17.5,96,97,350,65
1,20,96,97,334,14
2,0,104,101,425,9
2,2.5,104,101,390,65
2,5,104,101,409,112
2,15,104,101,409,112
2,17.5,104,101,418,62
2,20,104,101,408,12
3,0,102,98,231,3
3,2.5,102,98,212,84
3,5,102,98,253,120
3,15,102,98,253,120
3,17.5,102,98,260,74
3,20,102,98,237,7
---
0,5,100,100,414,141
1,5,100,100,258,163
!!!
0,0,100,100,457,-18
0,2.5,100,100,433,65
0,5,100,100,414,141
0,15,100,100,414,141
0,17.5,100,100,424,283
0,20,100,100,439,450
1,0,100,100,282,434
1,2.5,100,100,242,283
1,5,100,100,258,163
1,15,100,100,258,163
1,17.5,100,100,252,56
1,20,100,100,259,-15
---
0,5,101,99,419,148
1,5,97,96,267,163
!!!
0,0,101,99,457,-18
0,2.5,101,99,433,65
0,5,101,99,419,148
0,15,101,99,419,148
0,17.5,101,99,424,283
0,20,101,99,439,450
1,0,97,96,282,434
1,2.5,97,96,242,283
1,5,97,96,267,163
1,15,97,96,267,163
1,17.5,97,96,252,56
1,20,97,96,259,-15
---
0,5,100,104,415,134
1,5,100,99,248,157
!!!
0,0,100,104,457,-18
0,2.5,100,104,433,65
0,5,100,104,415,134
0,15,100,104,415,134
0,17.5,100,104,424,283
0,20,100,104,439,450
1,0,100,99,282,434
1,2.5,100,99,242,283
1,5,100,99,248,157
1,15,100,99,248,157
1,17.5,100,99,252,56
1,20,100,99,259,-15
---
0,5,96,104,411,146
1,5,103,101,258,154
!!!
0,0,96,104,457,-18
0,2.5,96,104,433,65
0,5,96,104,411,146
0,15,96,104,411,146
0,17.5,96,104,424,283
0,20,96,104,439,450
1,0,103,101,282,434
1,2.5,103,101,242,283
1,5,103,101,258,154
1,15,103,101,258,154
1,17.5,103,101,252,56
1,20,103,101,259,-15
---
0,5,104,99,412,138
1,5,102,105,256,157
!!!
0,0,104,99,457,-18
0,2.5,104,99,433,65
0,5,104,99,412,138
0,15,104,99,412,138
0,17.5,104,99,424,283
0,20,104,99,439,450
1,0,102,105,282,434
1,2.5,102,105,242,283
1,5,102,105,256,157
1,15,102,105,256,157
1,17.5,102,105,252,56
1,20,102,105,259,-15
---
0,5,98,99,418,140
1,5,104,105,248,169
!!!
0,0,98,99,457,-18
0,2.5,98,99,433,65
0,5,98,99,418,140
0,15,98,99,418,140
0,17.5,98,99,424,283
0,20,98,99,439,450
1,0,104,105,282,434
1,2.5,104,105,242,283
1,5,104,105,248,169
1,15,104,105,248,169
1,17.5,104,105,252,56
1,20,104,105,259,-15
---
0,5,100,100,457,280
1,5,100,100,565,228
2,5,100,100,355,326
3,5,300,100,72,100
!!!
0,0,100,100,488,470
0,2.5,100,100,460,361
0,5,100,100,457,280
0,15,100,100,457,280
0,17.5,100,100,471,360
0,20,100,100,442,461
1,0,100,100,575,460
1,2.5,100,100,571,321
1,5,100,100,565,228
1,15,100,100,565,228
1,17.5,100,100,571,337
1,20,100,100,577,451
2,0,100,100,390,472
2,2.5,100,100,359,389
2,5,100,100,355,326
2,15,100,100,355,326
2,17.5,100,100,366,395
2,20,100,100,354,454
3,0,300,100,83,-28
3,2.5,300,100,69,38
3,5,300,100,72,100
3,15,300,100,72,100
3,17.5,300,100,81,42
3,20,300,100,64,-19
---
0,5,100,100,455,274
1,5,97,102,561,218
2,5,100,97,356,327
3,5,286,96,63,105
!!!
0,0,100,100,488,470
0,2.5,100,100,460,361
0,5,100,100,455,274
0,15,100,100,455,274
0,17.5,100,100,471,360
0,20,100,100,442,461
1,0,97,102,575,460
1,2.5,97,102,571,321
1,5,97,102,561,218
1,15,97,102,561,218
1,17.5,97,102,571,337
1,20,97,102,577,451
2,0,100,97,390,472
2,2.5,100,97,359,389
2,5,100,97,356,327
2,15,100,97,356,327
2,17.5,100,97,366,395
2,20,100,97,354,454
3,0,286,96,83,-28
3,2.5,286,96,69,38
3,5,286,96,63,105
3,15,286,96,63,105
3,17.5,286,96,81,42
3,20,286,96,64,-19
---
0,5,105,99,454,272
1,5,101,100,555,222
2,5,101,97,361,333
3,5,293,103,78,105
!!!
0,0,105,99,488,470
0,2.5,105,99,460,361
0,5,105,99,454,272
0,15,105,99,454,272
0,17.5,105,99,471,360
0,20,105,99,442,461
1,0,101,100,575,460
1,2.5,101,100,571,321
1,5,101,100,555,222
1,15,101,100,555,222
1,17.5,101,100,571,337
1,20,101,100,577,451
2,0,101,97,390,472
2,2.5,101,97,359,389
2,5,101,97,361,333
2,15,101,97,361,333
2,17.5,101,97,366,395
2,20,101,97,354,454
3,0,293,103,83,-28
3,2.5,293,103,69,38
3,5,293,103,78,105
3,15,293,103,78,105
3,17.5,293,103,81,42
3,20,293,103,64,-19
---
0,5,105,104,465,279
1,5,98,99,565,228
2,5,100,99,354,319
3,5,285,99,65,100
!!!
0,0,105,104,488,470
0,2.5,105,104,460,361
0,5,105,104,465,279
0,15,105,104,465,279
0,17.5,105,104,471,360
0,20,105,104,442,461
1,0,98,99,575,460
1,2.5,98,99,571,321
1,5,98,99,565,228
1,15,98,99,565,228
1,17.5,98,99,571,337
1,20,98,99,577,451
2,0,100,99,390,472
2,2.5,100,99,359,389
2,5,100,99,354,319
2,15,100,99,354,319
2,17.5,100,99,366,395
2,20,100,99,354,454
3,0,285,99,83,-28
3,2.5,285,99,69,38
3,5,285,99,65,100
3,15,285,99,65,100
3,17.5,285,99,81,42
3,20,285,99,64,-19
---
0,5,100,101,450,278
1,5,104,99,563,224
2,5,102,100,356,319
3,5,307,102,65,92
!!!
0,0,100,101,488,470
0,2.5,100,101,460,361
0,5,100,101,450,278
0,15,100,101,450,278
0,17.5,100,101,471,360
0,20,100,101,442,461
1,0,104,99,575,460
1,2.5,104,99,571,321
1,5,104,99,563,224
1,15,104,99,563,224
1,17.5,104,99,571,337
1,20,104,99,577,451
2,0,102,100,390,472
2,2.5,102,100,359,389
2,5,102,100,356,319
2,15,102,100,356,319
2,17.5,102,100,366,395
2,20,102,100,354,454
3,0,307,102,83,-28
3,2.5,307,102,69,38
3,5,307,102,65,92
3,15,307,102,65,92
3,17.5,307,102,81,42
3,20,307,102,64,-19
---
0,5,96,100,448,282
1,5,101,98,555,221
2,5,103,97,363,331
3,5,303,96,73,106
!!!
0,0,96,100,488,470
0,2.5,96,100,460,361
0,5,96,100,448,282
0,15,96,100,448,282
0,17.5,96,100,471,360
0,20,96,100,442,461
1,0,101,98,575,460
1,2.5,101,98,571,321
1,5,101,98,555,221
1,15,101,98,555,221
1,17.5,101,98,571,337
1,20,101,98,577,451
2,0,103,97,390,472
2,2.5,103,97,359,389
2,5,103,97,363,331
2,15,103,97,363,331
2,17.5,103,97,366,395
2,20,103,97,354,454
3,0,303,96,83,-28
3,2.5,303,96,69,38
3,5,303,96,73,106
3,15,303,96,73,106
3,17.5,303,96,81,42
3,20,303,96,64,-19
---
0,5,300,100,355,92
1,5,100,100,286,311
2,5,100,100,178,269
3,5,100,100,50,208
!!!
0,0,300,100,382,-14
0,2.5,300,100,342,58
0,5,300,100,355,92
0,15,300,100,355,92
0,17.5,300,100,362,52
0,20,300,100,337,-19
1,0,100,100,322,449
1,2.5,100,100,288,374
1,5,100,100,286,311
1,15,100,100,286,311
1,17.5,100,100,292,370
1,20,100,100,296,448
2,0,100,100,218,459
2,2.5,100,100,185,343
2,5,100,100,178,269
2,15,100,100,178,269
2,17.5,100,100,187,338
2,20,100,100,169,443
3,0,100,100,53,459
3,2.5,100,100,40,307
3,5,100,100,50,208
3,15,100,100,50,208
3,17.5,100,100,53,297
3,20,100,100,55,448
---
0,5,293,103,349,89
1,5,104,102,282,306
2,5,101,99,185,277
3,5,101,99,46,210
!!!
0,0,293,103,382,-14
0,2.5,293,103,342,58
0,5,293,103,349,89
0,15,293,103,349,89
0,17.5,293,103,362,52
0,20,293,103,337,-19
1,0,104,102,322,449
1,2.5,104,102,288,374
1,5,104,102,282,306
1,15,104,102,282,306
1,17.5,104,102,292,370
1,20,104,102,296,448
2,0,101,99,218,459
2,2.5,101,99,185,343
2,5,101,99,185,277
2,15,101,99,185,277
2,17.5,101,99,187,338
2,20,101,99,169,443
3,0,101,99,53,459
3,2.5,101,99,40,307
3,5,101,99,46,210
3,15,101,99,46,210
3,17.5,101,99,53,297
3,20,101,99,55,448
---
0,5,305,100,364,89
1,5,102,96,293,319
2,5,96,99,185,268
3,5,97,101,60,198
!!!
0,0,305,100,382,-14
0,2.5,305,100,342,58
0,5,305,100,364,89
0,15,305,100,364,89
0,17.5,305,100,362,52
0,20,305,100,337,-19
1,0,102,96,322,449
1,2.5,102,96,288,374
1,5,102,96,293,319
1,15,102,96,293,319
1,17.5,102,96,292,370
1,20,102,96,296,448
2,0,96,99,218,459
2,2.5,96,99,185,343
2,5,96,99,185,268
2,15,96,99,185,268
2,17.5,96,99,187,338
2,20,96,99,169,443
3,0,97,101,53,459
3,2.5,97,101,40,307
3,5,97,101,60,198
3,15,97,101,60,198
3,17.5,97,101,53,297
3,20,97,101,55,448
---
0,5,301,102,356,98
1,5,95,96,293,304
2,5,100,100,188,261
3,5,104,102,51,199
!!!
0,0,301,102,382,-14
0,2.5,301,102,342,58
0,5,301,102,356,98
0,15,301,102,356,98
0,17.5,301,102,362,52
0,20,301,102,337,-19
1,0,95,96,322,449
1,2.5,95,96,288,374
1,5,95,96,293,304
1,15,95,96,293,304
1,17.5,95,96,292,370
1,20,95,96,296,448
2,0,100,100,218,459
2,2.5,100,100,185,343
2,5,100,100,188,261
2,15,100,100,188,261
2,17.5,100,100,187,338
2,20,100,100,169,443
3,0,104,102,53,459
3,2.5,104,102,40,307
3,5,104,102,51,199
3,15,104,102,51,199
3,17.5,104,102,53,297
3,20,104,102,55,448
---
0,5,312,96,353,90
1,5,98,102,280,305
2,5,101,104,182,276
3,5,98,100,43,215
!!!
0,0,312,96,382,-14
0,2.5,312,96,342,58
0,5,312,96,353,90
0,15,312,96,353,90
0,17.5,312,96,362,52
0,20,312,96,337,-19
1,0,98,102,322,449
1,2.5,98,102,288,374
1,5,98,102,280,305
1,15,98,102,280,305
1,17.5,98,102,292,370
1,20,98,102,296,448
2,0,101,104,218,459
2,2.5,101,104,185,343
2,5,101,104,182,276
2,15,101,104,182,276
2,17.5,101,104,187,338
2,20,101,104,169,443
3,0,98,100,53,459
3,2.5,98,100,40,307
3,5,98,100,43,215
3,15,98,100,43,215
3,17.5,98,100,53,297
3,20,98,100,55,448
---
0,5,314,95,348,99
1,5,103,98,279,305
2,5,103,103,182,272
3,5,96,105,41,209
!!!
0,0,314,95,382,-14
0,2.5,314,95,342,58
0,5,314,95,348,99
0,15,314,95,348,99
0,17.5,314,95,362,52
0,20,314,95,337,-19
1,0,103,98,322,449
1,2.5,103,98,288,374
1,5,103,98,279,305
1,15,103,98,279,305
1,17.5,103,98,292,370
1,20,103,98,296,448
2,0,103,103,218,459
2,2.5,103,103,185,343
2,5,103,103,182,272
2,15,103,103,182,272
2,17.5,103,103,187,338
2,20,103,103,169,443
3,0,96,105,53,459
3,2.5,96,105,40,307
3,5,96,105,41,209
3,15,96,105,41,209
3,17.5,96,105,53,297
3,20,96,105,55,448
---
0,5,200,100,34,206
1,5,100,100,45,130
2,5,200,300,510,71
!!!
0,0,200,100,35,-19
0,2.5,200,100,37,122
0,5,200,100,34,206
0,15,200,100,34,206
0,17.5,200,100,61,114
0,20,200,100,50,-12
1,0,100,100,53,-31
1,2.5,100,100,50,53
1,5,100,100,45,130
1,15,100,100,45,130
1,17.5,100,100,44,41
1,20,100,100,46,-19
2,0,200,300,783,69
2,2.5,200,300,688,62
2,5,200,300,510,71
2,15,200,300,510,71
2,17.5,200,300,672,85
2,20,200,300,785,81
---
0,5,194,97,39,208
1,5,99,101,53,120
2,5,201,306,504,65
!!!
0,0,194,97,35,-19
0,2.5,194,97,37,122
0,5,194,97,39,208
0,15,194,97,39,208
0,17.5,194,97,61,114
0,20,194,97,50,-12
1,0,99,101,53,-31
1,2.5,99,101,50,53
1,5,99,101,53,120
1,15,99,101,53,120
1,17.5,99,101,44,41
1,20,99,101,46,-19
2,0,201,306,783,69
2,2.5,201,306,688,62
2,5,201,306,504,65
2,15,201,306,504,65
2,17.5,201,306,672,85
2,20,201,306,785,81
---
0,5,203,103,41,200
1,5,105,99,36,126
2,5,193,304,514,75
!!!
0,0,203,103,35,-19
0,2.5,203,103,37,122
0,5,203,103,41,200
0,15,203,103,41,200
0,17.5,203,103,61,114
0,20,203,103,50,-12
1,0,105,99,53,-31
1,2.5,105,99,50,53
1,5,105,99,36,126
1,15,105,99,36,126
1,17.5,105,99,44,41
1,20,105,99,46,-19
2,0,193,304,783,69
2,2.5,193,304,688,62
2,5,193,304,514,75
2,15,193,304,514,75
2,17.5,193,304,672,85
2,20,193,304,785,81
---
0,5,200,99,30,214
1,5,96,97,45,140
2,5,206,304,505,78
!!!
0,0,200,99,35,-19
0,2.5,200,99,37,122
0,5,200,99,30,214
0,15,200,99,30,214
0,17.5,200,99,61,114
0,20,200,99,50,-12
1,0,96,97,53,-31
1,2.5,96,97,50,53
1,5,96,97,45,140
1,15,96,97,45,140
