2,17.5,100,100,43,72
2,20,100,100,44,100
---
0,5,99,98,63,53
1,5,103,104,27,60
2,5,98,103,42,50
!!!
0,0,99,98,96,97
0,2.5,99,98,79,61
0,5,99,98,63,53
0,15,99,98,63,53
0,17.5,99,98,80,27
0,20,99,98,94,5
1,0,103,104,0,98
1,2.5,103,104,16,61
1,5,103,104,27,60
1,15,103,104,27,60
1,17.5,103,104,24,33
1,20,103,104,6,11
2,0,98,103,41,0
2,2.5,98,103,43,16
2,5,98,103,42,50
2,15,98,103,42,50
2,17.5,98,103,43,72
2,20,98,103,44,100
---
0,5,103,99,63,51
1,5,99,104,27,60
2,5,99,96,41,51
!!!
0,0,103,99,96,97
0,2.5,103,99,79,61
0,5,103,99,63,51
0,15,103,99,63,51
0,17.5,103,99,80,27
0,20,103,99,94,5
1,0,99,104,0,98
1,2.5,99,104,16,61
1,5,99,104,27,60
1,15,99,104,27,60
1,17.5,99,104,24,33
1,20,99,104,6,11
2,0,99,96,41,0
2,2.5,99,96,43,16
2,5,99,96,41,51
2,15,99,96,41,51
2,17.5,99,96,43,72
2,20,99,96,44,100
---
0,5,99,100,62,54
1,5,97,100,29,59
2,5,103,103,42,48
!!!
0,0,99,100,96,97
0,2.5,99,100,79,61
0,5,99,100,62,54
0,15,99,100,62,54
0,17.5,99,100,80,27
0,20,99,100,94,5
1,0,97,100,0,98
1,2.5,97,100,16,61
1,5,97,100,29,59
1,15,97,100,29,59
1,17.5,97,100,24,33
1,20,97,100,6,11
2,0,103,103,41,0
2,2.5,103,103,43,16
2,5,103,103,42,48
2,15,103,103,42,48
2,17.5,103,103,43,72
2,20,103,103,44,100
---
0,5,103,104,62,52
1,5,98,96,28,60
2,5,98,102,41,51
!!!
0,0,103,104,96,97
0,2.5,103,104,79,61
0,5,103,104,62,52
0,15,103,104,62,52
0,17.5,103,104,80,27
0,20,103,104,94,5
1,0,98,96,0,98
1,2.5,98,96,16,61
1,5,98,96,28,60
1,15,98,96,28,60
1,17.5,98,96,24,33
1,20,98,96,6,11
2,0,98,102,41,0
2,2.5,98,102,43,16
2,5,98,102,41,51
2,15,98,102,41,51
2,17.5,98,102,43,72
2,20,98,102,44,100
---
0,5,102,96,63,51
1,5,97,97,28,58
2,5,105,103,42,47
!!!
0,0,102,96,96,97
0,2.5,102,96,79,61
0,5,102,96,63,51
0,15,102,96,63,51
0,17.5,102,96,80,27
0,20,102,96,94,5
1,0,97,97,0,98
1,2.5,97,97,16,61
1,5,97,97,28,58
1,15,97,97,28,58
1,17.5,97,97,24,33
1,20,97,97,6,11
2,0,105,103,41,0
2,2.5,105,103,43,16
2,5,105,103,42,47
2,15,105,103,42,47
2,17.5,105,103,43,72
2,20,105,103,44,100
---
0,5,100,100,27,28
1,5,100,100,64,63
2,5,100,100,30,64
3,5,100,100,43,45
4,5,100,100,67,32
!!!
0,0,100,100,0,0
0,2.5,100,100,12,22
0,5,100,100,27,28
0,15,100,100,27,28
0,17.5,100,100,28,11
0,20,100,100,25,0
1,0,100,100,98,99
1,2.5,100,100,81,72
1,5,100,100,64,63
1,15,100,100,64,63
1,17.5,100,100,64,80
1,20,100,100,65,102
2,0,100,100,0,99
2,2.5,13,13,13,72
2,5,100,100,30,64
2,15,100,100,30,64
2,17.5,100,100,30,82
2,20,100,100,29,100
3,0,100,100,43,0
3,2.5,100,100,42,17
3,5,100,100,43,45
3,15,100,100,43,45
3,17.5,100,100,44,44
3,20,100,100,42,102
4,0,100,100,98,2
4,2.5,100,100,83,22
4,5,100,100,67,32
4,15,100,100,67,32
4,17.5,100,100,64,14
4,20,100,100,65,0
---
0,5,98,96,26,28
1,5,99,103,64,64
2,5,99,96,31,63
3,5,95,104,43,43
4,5,100,102,67,34
!!!
0,0,98,96,0,0
0,2.5,98,96,12,22
0,5,98,96,26,28
0,15,98,96,26,28
0,17.5,98,96,28,11
0,20,98,96,25,0
1,0,99,103,98,99
1,2.5,99,103,81,72
1,5,99,103,64,64
1,15,99,103,64,64
1,17.5,99,103,64,80
1,20,99,103,65,102
2,0,99,96,0,99
2,2.5,99,96,13,72
2,5,99,96,31,63
2,15,99,96,31,63
2,17.5,99,96,30,82
2,20,99,96,29,100
3,0,95,104,43,0
3,2.5,95,104,42,17
3,5,95,104,43,43
3,15,95,104,43,43
3,17.5,95,104,44,44
3,20,95,104,42,102
4,0,100,102,98,2
4,2.5,100,102,83,22
4,5,100,102,67,34
4,15,100,102,67,34
4,17.5,100,102,64,14
4,20,100,102,65,0
---
0,5,96,97,26,28
1,5,100,99,65,62
2,5,98,99,30,62
3,5,105,101,44,44
4,5,96,97,67,34
!!!
0,0,96,97,0,0
0,2.5,96,97,12,22
0,5,96,97,26,28
0,15,96,97,26,28
0,17.5,96,97,28,11
0,20,96,97,25,0
1,0,100,99,98,99
1,2.5,100,99,81,72
1,5,100,99,65,62
1,15,100,99,65,62
1,17.5,100,99,64,80
1,20,100,99,65,102
2,0,98,99,0,99
2,2.5,98,99,13,72
2,5,98,99,30,62
2,15,98,99,30,62
2,17.5,98,99,30,82
2,20,98,99,29,100
3,0,105,101,43,0
3,2.5,105,101,42,17
3,5,105,101,44,44
3,15,105,101,44,44
3,17.5,105,101,44,44
3,20,105,101,42,102
4,0,96,97,98,2
4,2.5,96,97,83,22
4,5,96,97,67,34
4,15,96,97,67,34
4,17.5,96,97,64,14
4,20,96,97,65,0
---
0,5,100,99,28,28
1,5,101,105,64,64
2,5,105,98,30,63
3,5,104,103,44,44
4,5,104,101,68,32
!!!
0,0,100,99,0,0
0,2.5,100,22,12,22
0,5,100,99,28,28
0,15,100,99,28,28
0,17.5,100,99,28,11
0,20,100,99,25,0
1,0,101,105,98,99
1,2.5,101,105,81,72
1,5,101,105,64,64
1,15,101,105,64,64
1,17.5,101,105,64,80
1,20,101,105,65,102
2,0,105,98,0,99
2,2.5,105,98,13,72
2,5,105,98,30,63
2,15,105,98,30,63
2,17.5,105,98,30,82
2,20,105,98,29,100
3,0,104,103,43,0
3,2.5,104,103,42,17
3,5,104,103,44,44
3,15,104,103,44,44
3,17.5,104,103,44,44
3,20,104,103,42,102
4,0,104,101,98,2
4,2.5,104,101,83,22
4,5,104,101,68,32
4,15,104,101,68,32
4,17.5,104,101,64,14
4,20,104,101,65,0
---
0,5,102,97,26,30
1,5,104,103,65,63
2,5,103,97,30,66
3,5,101,97,43,44
4,5,101,103,67,34
!!!
0,0,102,97,0,0
0,2.5,102,97,12,22
0,5,102,97,26,30
0,15,102,97,26,30
0,17.5,102,97,28,11
0,20,102,97,25,0
1,0,104,103,98,99
1,2.5,104,103,81,72
1,5,104,103,65,63
1,15,104,103,65,63
1,17.5,104,103,64,80
1,20,104,103,65,102
2,0,103,97,0,99
2,2.5,103,97,13,72
2,5,103,97,30,66
2,15,103,97,30,66
2,17.5,103,97,30,82
2,20,103,97,29,100
3,0,101,97,43,0
3,2.5,101,97,42,17
3,5,101,97,43,44
3,15,101,97,43,44
3,17.5,101,97,44,44
3,20,101,97,42,102
4,0,101,103,98,2
4,2.5,101,103,83,22
4,5,101,103,67,34
4,15,101,103,67,34
4,17.5,101,103,64,14
4,20,101,103,65,0
---
0,5,103,102,28,28
1,5,100,102,64,63
2,5,101,99,29,62
3,5,99,105,43,47
4,5,98,97,67,31
!!!
0,0,103,102,0,0
0,2.5,103,102,12,22
0,5,103,102,28,28
0,15,103,102,28,28
0,17.5,103,102,28,11
0,20,103,102,25,0
1,0,100,102,98,99
1,2.5,100,102,81,72
1,5,100,102,64,63
1,15,100,102,64,63
1,17.5,100,102,64,80
1,20,100,102,65,102
2,0,101,99,0,99
2,2.5,101,99,13,72
2,5,101,99,29,62
2,15,101,99,29,62
2,17.5,101,99,30,82
2,20,101,99,29,100
3,0,99,105,43,0
3,2.5,99,105,42,17
3,5,99,105,43,47
3,15,99,105,43,47
3,17.5,99,105,44,44
3,20,99,105,42,102
4,0,98,97,98,2
4,2.5,98,97,83,22
4,5,98,97,67,31
4,15,98,97,67,31
4,17.5,98,97,64,14
4,20,98,97,65,0
---
0,5,400,100,35,53
1,5,100,100,41,26
2,5,100,100,51,25
3,5,100,100,31,26
!!!
0,0,400,100,30,99
0,2.5,400,100,36,70
0,5,400,100,35,53
0,15,400,100,35,53
0,17.5,400,100,31,70
0,20,400,100,33,97
1,0,100,100,44,0
1,2.5,100,100,39,16
1,5,100,100,41,26
1,15,100,100,41,26
1,17.5,100,100,44,14
1,20,100,100,42,3
2,0,100,100,53,2
2,2.5,100,100,49,14
2,5,100,100,51,25
2,15,100,100,51,25
2,17.5,100,100,52,14
2,20,100,100,51,3
1,0,100,100,29,1
3,2.5,100,100,27,19
3,5,100,100,31,26
3,15,100,100,31,26
3,17.5,100,100,33,16
3,20,100,100,30,2
---
0,5,418,97,36,54
1,5,105,103,42,25
2,5,100,97,50,26
3,5,97,97,31,27
!!!
0,0,418,97,30,99
0,2.5,418,97,36,70
0,5,418,97,36,54
0,15,418,97,36,54
0,17.5,418,97,31,70
0,20,418,97,33,97
1,0,105,103,44,0
1,2.5,105,103,39,16
1,5,105,103,42,25
1,15,105,103,42,25
1,17.5,105,103,44,14
1,20,105,103,42,3
2,0,100,27,53,2
2,2.5,100,97,49,14
2,5,100,97,50,26
2,15,100,97,50,26
2,17.5,100,97,52,14
2,20,100,97,51,3
1,0,97,97,29,1
3,2.5,97,97,27,19
3,5,97,97,31,27
3,15,97,97,31,27
3,17.5,97,97,33,16
3,20,92,92,30,2
---
0,5,416,98,36,55
1,5,100,102,43,28
2,5,100,104,50,26
3,5,98,96,30,28
!!!
0,0,416,98,30,99
0,2.5,416,98,36,70
0,5,416,98,36,55
0,15,416,98,36,55
0,17.5,416,98,31,70
0,20,416,98,33,97
1,0,100,100,44,0
1,2.5,100,102,39,16
1,5,100,102,43,28
1,15,100,102,43,28
1,17.5,100,102,44,14
1,20,100,102,42,3
2,0,100,104,53,2
2,2.5,100,104,49,14
2,5,100,104,50,26
2,15,100,104,50,26
2,17.5,100,104,52,14
2,20,100,104,51,3
1,0,98,96,29,1
3,2.5,98,96,27,19
3,5,98,96,30,28
3,15,98,96,30,28
3,17.5,98,96,33,16
3,20,98,96,30,2
---
0,5,420,99,34,54
1,5,103,103,42,24
2,5,101,105,52,25
3,5,96,97,32,28
!!!
0,0,420,99,30,99
0,2.5,420,99,36,70
0,5,420,99,34,54
0,15,420,99,34,54
0,17.5,420,99,31,70
0,20,420,99,33,97
1,0,103,103,44,0
1,2.5,103,103,39,16
1,5,103,103,42,24
1,15,103,103,42,24
1,17.5,103,103,44,14
1,20,103,103,42,3
2,0,101,105,53,2
2,2.5,101,105,49,14
2,5,101,105,52,25
2,15,101,105,52,25
2,17.5,101,105,52,14
2,20,101,105,51,3
1,0,96,97,29,1
3,2.5,96,97,27,19
3,5,96,97,32,28
3,15,96,97,32,28
3,17.5,96,97,33,16
3,20,96,92,30,2
---
0,5,398,102,35,55
1,5,102,99,42,25
2,5,105,101,50,25
3,5,100,104,31,27
!!!
0,0,398,102,30,99
0,2.5,398,102,36,70
0,5,398,102,35,55
0,15,398,102,35,55
0,17.5,398,102,31,70
0,20,398,102,33,97
1,0,100,99,44,0
1,2.5,102,99,39,16
1,5,102,99,42,25
1,15,102,99,42,25
1,17.5,102,99,44,14
1,20,102,99,42,3
2,0,105,101,53,2
2,2.5,105,101,49,14
2,5,105,101,50,25
2,15,105,101,50,25
2,17.5,105,101,52,14
2,20,105,101,51,3
1,0,100,104,29,1
3,2.5,100,104,27,19
3,5,100,104,31,27
3,15,100,104,31,27
3,17.5,100,104,33,16
3,20,100,104,30,2
---
0,5,405,97,34,53
1,5,96,97,41,26
2,5,104,101,51,25
3,5,102,98,32,27
!!!
0,0,405,97,30,99
0,2.5,405,97,36,70
0,5,405,97,34,53
0,15,405,97,34,53
0,17.5,405,97,31,70
0,20,405,97,33,97
1,0,96,97,44,0
1,2.5,96,97,39,16
1,5,96,97,41,26
1,15,96,97,41,26
1,17.5,96,97,44,14
1,20,96,97,42,3
2,0,104,101,53,2
2,2.5,104,101,49,14
2,5,104,101,51,25
2,15,104,101,51,25
2,17.5,104,101,52,14
2,20,104,101,51,3
1,0,102,98,29,1
3,2.5,102,98,27,19
3,5,102,98,32,27
3,15,102,98,32,27
3,17.5,102,98,33,16
3,20,102,98,30,2
---
0,5,100,100,52,31
1,5,100,100,32,36
!!!
0,0,100,100,57,0
0,2.5,100,100,54,14
0,5,100,100,52,31
0,15,100,100,52,31
0,17.5,100,100,53,63
0,20,100,100,55,100
1,0,100,100,35,96
1,2.5,100,100,30,63
1,5,100,100,32,36
1,15,100,100,32,36
1,17.5,100,100,32,12
1,20,100,100,32,0
---
0,5,101,99,52,33
1,5,97,96,33,36
!!!
0,0,101,99,57,0
0,2.5,101,99,54,14
0,5,101,99,52,33
0,15,101,99,52,33
0,17.5,101,99,53,63
0,20,101,99,55,100
1,0,97,96,35,96
1,2.5,97,96,30,63
1,5,97,96,33,36
1,15,97,96,33,36
1,17.5,97,96,32,12
1,20,97,96,32,0
---
0,5,100,104,52,30
1,5,100,99,31,35
!!!
0,0,100,104,57,0
0,2.5,100,104,54,14
0,5,100,104,52,30
0,15,100,104,52,30
0,17.5,100,104,53,63
0,20,100,104,55,100
1,0,100,99,35,96
1,2.5,100,99,30,63
1,5,100,99,31,35
1,15,100,99,31,35
1,17.5,100,99,32,12
1,20,100,99,32,0
---
0,5,96,104,51,32
1,5,103,101,32,34
!!!
0,0,96,104,57,0
0,2.5,96,104,54,14
0,5,96,104,51,32
0,15,96,104,51,32
0,17.5,96,104,53,63
0,20,96,104,55,100
1,0,103,101,35,96
1,2.5,103,101,30,63
1,5,103,101,32,34
1,15,103,101,32,34
1,17.5,103,101,32,12
1,20,103,101,32,0
---
0,5,104,99,52,31
1,5,102,105,32,35
!!!
0,0,104,99,57,0
0,2.5,104,99,54,14
0,5,104,99,52,31
0,15,104,99,52,31
0,17.5,104,99,53,63
0,20,104,99,55,100
1,0,102,105,35,96
1,2.5,102,105,30,63
1,5,102,105,32,35
1,15,102,105,32,35
1,17.5,102,105,32,12
1,20,102,105,32,0
---
0,5,98,99,52,31
1,5,104,105,31,38
!!!
0,0,98,99,57,0
0,2.5,98,99,54,14
0,5,98,99,52,31
0,15,98,99,52,31
0,17.5,98,99,53,63
0,20,98,99,55,100
1,0,104,105,35,96
1,2.5,104,105,30,63
1,5,104,105,31,38
1,15,104,105,31,38
1,17.5,104,105,32,12
1,20,104,105,32,0
---
0,5,100,100,57,62
1,5,100,100,71,51
2,5,100,100,44,72
3,5,300,22,9,22
!!!
0,0,100,100,61,104
0,2.5,100,100,57,80
0,5,100,100,57,62
0,15,100,100,57,62
0,17.5,100,100,59,80
0,20,100,100,55,102
1,0,100,100,72,102
1,2.5,100,100,71,71
1,5,100,100,71,51
1,15,100,100,71,51
1,17.5,100,100,71,75
1,20,100,100,72,100
2,0,100,100,49,105
2,2.5,100,100,45,86
2,5,100,100,44,72
2,15,100,100,44,72
2,17.5,100,100,46,88
2,20,100,100,44,101
3,0,300,100,10,0
3,2.5,300,100,9,8
3,5,300,22,9,22
3,15,300,22,9,22
3,17.5,300,100,10,9
3,20,300,100,8,0
---
0,5,100,100,57,61
1,5,97,102,70,48
2,5,100,97,45,73
3,5,286,96,8,23
!!!
0,0,100,100,61,104
0,2.5,100,100,57,80
0,5,100,100,57,61
0,15,100,100,57,61
0,17.5,100,100,59,80
0,20,100,100,55,102
1,0,97,102,72,102
1,2.5,97,102,71,71
1,5,97,102,70,48
1,15,97,102,70,48
1,17.5,97,102,71,75
1,20,97,102,72,100
2,0,100,97,49,105
2,2.5,100,97,45,86
2,5,100,97,45,73
2,15,100,97,45,73
2,17.5,100,97,46,88
2,20,100,97,44,101
3,0,286,96,10,0
3,2.5,286,96,9,8
3,5,286,96,8,23
3,15,286,96,8,23
3,17.5,286,96,10,9
3,20,286,96,8,0
---
0,5,105,99,57,60
1,5,101,100,69,49
2,5,101,97,45,74
3,5,293,103,10,23
!!!
0,0,105,99,61,104
0,2.5,105,99,57,80
0,5,105,99,57,60
0,15,105,99,57,60
0,17.5,105,99,59,80
0,20,105,99,55,102
1,0,101,100,72,102
1,2.5,101,100,71,71
1,5,101,100,69,49
1,15,101,100,69,49
1,17.5,101,100,71,75
1,20,101,100,72,100
2,0,101,97,49,105
2,2.5,101,97,45,86
2,5,101,97,45,74
2,15,101,97,45,74
2,17.5,101,97,46,88
2,20,101,97,44,101
3,0,293,103,10,0
3,2.5,293,103,9,8
3,5,293,103,10,23
3,15,293,103,10,23
3,17.5,293,103,10,9
3,20,293,103,8,0
---
0,5,105,104,58,62
1,5,98,99,71,51
2,5,100,99,44,71
3,5,285,99,8,22
!!!
0,0,105,104,61,104
0,2.5,105,104,57,80
0,5,105,104,58,62
0,15,105,104,58,62
0,17.5,105,104,59,80
0,20,105,104,55,102
1,0,98,99,72,102
1,2.5,98,99,71,71
1,5,98,99,71,51
1,15,98,99,71,51
1,17.5,98,99,71,75
1,20,98,99,72,100
2,0,100,99,49,105
2,2.5,100,99,45,86
2,5,100,99,44,71
2,15,100,99,44,71
2,17.5,100,99,46,88
2,20,100,99,44,101
3,0,285,99,10,0
3,2.5,285,99,9,8
3,5,285,99,8,22
3,15,285,99,8,22
3,17.5,285,99,10,9
3,20,285,99,8,0
---
0,5,100,101,56,62
1,5,104,99,70,50
2,5,102,100,45,71
3,5,307,102,8,20
!!!
0,0,100,101,61,104
0,2.5,100,101,57,80
0,5,100,101,56,62
0,15,100,101,56,62
0,17.5,100,101,59,80
0,20,100,101,55,102
1,0,104,99,72,102
1,2.5,104,99,71,71
1,5,104,99,70,50
1,15,104,99,70,50
1,17.5,104,99,71,75
1,20,104,99,72,100
2,0,102,100,49,105
2,2.5,102,100,45,86
2,5,102,100,45,71
2,15,102,100,45,71
2,17.5,102,100,46,88
2,20,102,100,44,101
3,0,307,102,10,0
3,2.5,307,102,9,8
3,5,307,102,8,20
3,15,307,102,8,20
3,17.5,307,102,10,9
3,20,307,102,8,0
---
0,5,96,100,56,63
1,5,101,98,69,49
2,5,103,97,45,74
3,5,303,96,9,24
!!!
0,0,96,100,61,104
0,2.5,96,100,57,80
0,5,96,100,56,63
0,15,96,100,56,63
0,17.5,96,100,59,80
0,20,96,100,55,102
1,0,101,98,72,102
1,2.5,101,98,71,71
1,5,101,98,69,49
1,15,101,98,69,49
1,17.5,101,98,71,75
1,20,101,98,72,100
2,0,103,97,49,105
2,2.5,103,97,45,86
2,5,103,97,45,74
2,15,103,97,45,74
2,17.5,103,97,46,88
2,20,103,97,44,101
3,0,303,96,10,0
3,2.5,303,96,9,8
3,5,303,96,9,24
3,15,303,96,9,24
3,17.5,303,96,10,9
3,20,303,96,8,0
---
0,5,300,100,44,20
1,5,100,100,36,69
2,5,100,100,22,60
3,5,100,100,6,46
!!!
0,0,300,100,48,0
0,2.5,300,100,43,13
0,5,300,100,44,20
0,15,300,100,44,20
0,17.5,300,100,45,12
0,20,300,100,42,0
1,0,100,100,40,100
1,2.5,100,100,36,83
1,5,100,100,36,69
1,15,100,100,36,69
1,17.5,100,100,37,82
1,20,100,100,37,100
2,0,100,100,27,102
2,2.5,100,100,23,76
2,5,100,100,22,60
2,15,100,100,22,60
2,17.5,100,100,23,75
2,20,100,100,21,98
3,0,100,100,7,102
3,2.5,100,100,5,68
3,5,100,100,6,46
3,15,100,100,6,46
3,17.5,100,100,7,66
3,20,100,100,7,100
---
0,5,293,103,44,20
1,5,104,102,35,68
2,5,101,99,23,62
3,5,101,99,6,47
!!!
0,0,293,103,48,0
0,2.5,293,103,43,13
0,5,293,103,44,20
0,15,293,103,44,20
0,17.5,293,103,45,12
0,20,293,103,42,0
1,0,104,102,40,100
1,2.5,104,102,36,83
1,5,104,102,35,68
1,15,104,102,35,68
1,17.5,104,102,37,82
1,20,104,102,37,100
2,0,101,99,27,102
2,2.5,101,99,23,76
2,5,101,99,23,62
2,15,101,99,23,62
2,17.5,101,99,23,75
2,20,101,99,21,98
3,0,101,99,7,102
3,2.5,101,99,5,68
3,5,101,99,6,47
3,15,101,99,6,47
3,17.5,101,99,7,66
3,20,101,99,7,100
---
0,5,305,100,46,20
1,5,102,96,37,71
2,5,96,99,23,60
3,5,97,101,8,44
!!!
0,0,305,100,48,0
0,2.5,305,100,43,13
0,5,305,100,46,20
0,15,305,100,46,20
0,17.5,305,100,45,12
0,20,305,100,42,0
1,0,102,96,40,100
1,2.5,102,96,36,83
1,5,102,96,37,71
1,15,102,96,37,71
1,17.5,102,96,37,82
1,20,102,96,37,100
2,0,96,99,27,102
2,2.5,96,99,23,76
2,5,96,99,23,60
2,15,96,99,23,60
2,17.5,96,99,23,75
2,20,96,99,21,98
3,0,97,101,7,102
3,2.5,97,101,5,68
3,5,97,101,8,44
3,15,97,101,8,44
3,17.5,97,101,7,66
3,20,97,101,7,100
---
0,5,301,102,45,22
1,5,95,96,37,68
2,5,100,100,24,58
3,5,104,102,6,44
!!!
0,0,301,102,48,0
0,2.5,301,102,43,13
0,5,301,102,45,22
0,15,301,102,45,22
0,17.5,301,102,45,12
0,20,301,102,42,0
1,0,95,96,40,100
1,2.5,95,96,36,83
1,5,95,96,37,68
1,15,95,96,37,68
1,17.5,95,96,37,82
1,20,95,96,37,100
2,0,100,100,27,102
2,2.5,100,100,23,76
2,5,100,100,24,58
2,15,100,100,24,58
2,17.5,100,100,23,75
2,20,100,100,21,98
3,0,104,102,7,102
3,2.5,104,102,5,68
3,5,104,102,6,44
3,15,104,102,6,44
3,17.5,104,102,7,66
3,20,104,102,7,100
---
0,5,312,96,44,20
1,5,98,102,35,68
2,5,101,104,23,61
3,5,98,100,5,48
!!!
0,0,312,96,48,0
0,2.5,312,96,43,13
0,5,312,96,44,20
0,15,312,96,44,20
0,17.5,312,96,45,12
0,20,312,96,42,0
1,0,98,102,40,100
1,2.5,98,102,36,83
1,5,98,102,35,68
1,15,98,102,35,68
1,17.5,98,102,37,82
1,20,98,102,37,100
2,0,101,104,27,102
2,2.5,101,104,23,76
2,5,101,104,23,61
2,15,101,104,23,61
2,17.5,101,104,23,75
2,20,101,104,21,98
3,0,98,100,7,102
3,2.5,98,100,5,68
3,5,98,100,5,48
3,15,98,100,5,48
3,17.5,98,100,7,66
3,20,98,100,7,100
---
0,5,314,95,44,22
1,5,103,98,35,68
2,5,103,103,23,60
3,5,96,105,5,46
!!!
0,0,314,95,48,0
0,2.5,314,95,43,13
0,5,314,95,44,22
0,15,314,95,44,22
0,17.5,314,95,45,12
0,20,314,95,42,0
1,0,103,98,40,100
1,2.5,103,98,36,83
1,5,103,98,35,68
1,15,103,98,35,68
1,17.5,103,98,37,82
1,20,103,98,37,100
2,0,103,103,27,102
2,2.5,103,103,23,76
2,5,103,103,23,60
2,15,103,103,23,60
2,17.5,103,103,23,75
2,20,103,103,21,98
3,0,96,105,7,102
3,2.5,96,105,5,68
3,5,96,105,5,46
3,15,96,105,5,46
3,17.5,96,105,7,66
3,20,96,105,7,100
---
0,5,200,100,4,46
1,5,100,100,6,29
2,5,200,300,64,16
!!!
0,0,200,100,4,0
0,2.5,200,100,5,27
0,5,200,100,4,46
0,15,200,100,4,46
0,17.5,200,100,8,25
0,20,200,100,6,0
1,0,100,100,7,0
1,2.5,100,100,6,12
1,5,100,100,6,29
1,15,100,100,6,29
1,17.5,100,100,6,9
1,20,100,100,6,0
2,0,200,300,98,15
2,2.5,200,300,86,14
2,5,200,300,64,16
2,15,200,300,64,16
2,17.5,200,300,84,19
2,20,200,300,98,18
---
0,5,194,97,5,46
1,5,99,101,7,27
2,5,201,306,63,14
!!!
0,0,194,97,4,0
0,2.5,194,97,5,27
0,5,194,97,5,46
0,15,194,97,5,46
0,17.5,194,97,8,25
0,20,194,97,6,0
1,0,99,101,7,0
1,2.5,99,101,6,12
1,5,99,101,7,27
1,15,99,101,7,27
1,17.5,99,101,6,9
1,20,99,101,6,0
2,0,201,306,98,15
2,2.5,201,306,86,14
2,5,201,306,63,14
2,15,201,306,63,14
2,17.5,201,306,84,19
2,20,201,306,98,18
---
0,5,203,103,5,44
1,5,105,99,5,28
2,5,193,304,64,17
!!!
0,0,203,103,4,0
0,2.5,203,103,5,27
0,5,203,103,5,44
0,15,203,103,5,44
0,17.5,203,103,8,25
0,20,203,103,6,0
1,0,105,99,7,0
1,2.5,105,99,6,12
1,5,105,99,5,28
1,15,105,99,5,28
1,17.5,105,99,6,9
1,20,105,99,6,0
2,0,193,304,98,15
2,2.5,193,304,86,14
2,5,193,304,64,17
2,15,193,304,64,17
2,17.5,193,304,84,19
2,20,193,304,98,18
---
0,5,200,99,4,48
1,5,96,97,6,31
2,5,206,304,63,17
!!!
0,0,200,99,4,0
0,2.5,200,99,5,27
0,5,200,99,4,48
0,15,200,99,4,48
0,17.5,200,99,8,25
0,20,200,99,6,0
1,0,96,97,7,0
1,2.5,96,97,6,12
1,5,96,97,6,31
1,15,96,97,6,31
1,17.5,96,97,6,9
1,20,96,97,6,0
2,0,206,304,98,15
2,2.5,206,304,86,14
2,5,206,304,63,17
2,15,206,304,63,17
2,17.5,206,304,84,19
